"DY1","DY2","DY3","DY4","Date","month","Year"
0.0200000000000031,0.283599999999993,0.346000000000004,0.142500000000005,1999-04-09,4,"1999"
0.00999999999999801,0.123599999999996,-0.049199999999999,0.0186999999999955,1999-04-12,4,"1999"
0.119999999999997,0.0427999999999997,0.0234999999999985,0.5379,1999-04-13,4,"1999"
-0.0700000000000003,-0.317999999999998,-0.5946,0.172499999999999,1999-04-15,4,"1999"
0.0900000000000034,0.456600000000009,0.213299999999997,0.0409000000000006,1999-04-16,4,"1999"
-0.0600000000000023,-0.191000000000003,-0.1633,0.0167000000000002,1999-04-19,4,"1999"
-0.0799999999999983,-0.156700000000001,-0.314900000000002,-0.267099999999999,1999-04-20,4,"1999"
0.0300000000000011,-0.156099999999995,0.117600000000003,-0.389299999999999,1999-04-21,4,"1999"
0,0.393899999999988,0.107799999999997,0.165700000000001,1999-04-22,4,"1999"
0.210000000000001,0.292300000000012,0.0208000000000013,0.3626,1999-04-23,4,"1999"
-0.130000000000003,-0.0289000000000073,0.183700000000002,-0.151200000000003,1999-04-26,4,"1999"
0,-0.201399999999992,-0.322600000000001,-0.0407999999999973,1999-04-28,4,"1999"
-0.0399999999999991,-0.276100000000014,-0.189399999999999,-0.161000000000001,1999-04-29,4,"1999"
-0.0300000000000011,0.0427000000000106,-0.0307000000000031,-0.210999999999999,1999-05-03,5,"1999"
-0.0200000000000031,0.676099999999991,0.2697,-0.2271,1999-05-04,5,"1999"
0,0.223400000000012,0.422400000000003,0.148499999999999,1999-05-05,5,"1999"
0.0200000000000031,0.210199999999986,0.139699999999998,-0.0245000000000033,1999-05-06,5,"1999"
-0.0200000000000031,-0.423899999999989,-0.238700000000001,-0.0503,1999-05-07,5,"1999"
-0.00999999999999801,-0.149900000000002,0.264200000000002,-0.0274999999999963,1999-05-10,5,"1999"
0.0300000000000011,-0.0914999999999964,-0.236899999999999,0.0336999999999961,1999-05-11,5,"1999"
0,-0.129600000000011,-0.2988,-0.179499999999997,1999-05-12,5,"1999"
0.00999999999999801,-0.1768,0.0186999999999955,-0.198,1999-05-13,5,"1999"
-0.019999999999996,0,-0.0394999999999968,0.5565,1999-05-14,5,"1999"
-0.0100000000000051,0.263200000000012,0.1708,-0.777999999999999,1999-05-17,5,"1999"
0,-0.182100000000005,-0.237000000000002,-0.2714,1999-05-18,5,"1999"
0.0300000000000011,-0.0953999999999979,0.1494,-0.254300000000001,1999-05-19,5,"1999"
-0.00999999999999801,-0.317800000000005,-0.302,0.224299999999999,1999-05-20,5,"1999"
0,-0.291499999999999,-0.153599999999997,-0.0319999999999965,1999-05-21,5,"1999"
-0.00999999999999801,-0.116900000000001,0.1372,0.292399999999994,1999-05-24,5,"1999"
0.0700000000000003,0.318799999999996,0.0492999999999952,0.337800000000001,1999-05-25,5,"1999"
0.0899999999999963,-0.183199999999999,-0.446199999999997,-0.0424999999999969,1999-05-26,5,"1999"
0.0900000000000034,0.268000000000001,-0.00999999999999801,0.630699999999997,1999-05-27,5,"1999"
-0.149999999999999,-0.0235999999999876,-0.0664999999999978,-0.392699999999998,1999-05-28,5,"1999"
0.029999999999994,-0.0612000000000137,-0.0923000000000016,0.0917999999999992,1999-05-31,5,"1999"
0.0700000000000003,0.574600000000004,0.154699999999998,0.257899999999999,1999-06-01,6,"1999"
-0.00999999999999801,-0.309899999999999,-0.524000000000001,-0.380200000000002,1999-06-02,6,"1999"
0.00999999999999801,-0.00950000000000273,-0.082499999999996,0.0416000000000025,1999-06-03,6,"1999"
0.0700000000000003,0.295400000000001,-0.0412000000000035,0.2667,1999-06-04,6,"1999"
-0.0300000000000011,-0.366500000000002,0.1355,-0.131799999999998,1999-06-07,6,"1999"
0.0700000000000003,0.299600000000012,0.763599999999997,0.645600000000002,1999-06-08,6,"1999"
-0.029999999999994,-0.242700000000013,-0.132099999999994,0.381699999999995,1999-06-09,6,"1999"
0.0399999999999991,0.472700000000003,0.228099999999998,-0.230499999999999,1999-06-10,6,"1999"
0.0700000000000003,0.0915000000000106,0.0245999999999995,-0.481400000000001,1999-06-11,6,"1999"
0.0499999999999972,0.0336999999999961,-0.295200000000001,0.111400000000003,1999-06-14,6,"1999"
0.00999999999999801,-0.725700000000003,0,-0.00809999999999889,1999-06-15,6,"1999"
-0.019999999999996,-0.0236000000000018,-0.466499999999996,0.0863999999999976,1999-06-16,6,"1999"
-0.0200000000000031,0.0709000000000088,-0.00200000000000244,0.188000000000002,1999-06-17,6,"1999"
0.0200000000000031,0.0472999999999928,0.397800000000004,-0.7044,1999-06-18,6,"1999"
0.019999999999996,-0.184299999999993,-0.262600000000006,-0.00400000000000489,1999-06-21,6,"1999"
0.0500000000000043,0.1511,0.0299000000000049,0.020700000000005,1999-06-22,6,"1999"
0.0899999999999963,-0.5214,0.103999999999999,0.0708999999999946,1999-06-23,6,"1999"
0.0600000000000023,0.611499999999992,0.4741,0.1633,1999-06-24,6,"1999"
-0.0300000000000011,-0.118399999999994,-0.0919000000000025,0.107800000000005,1999-06-25,6,"1999"
0,-0.231000000000009,-0.287799999999997,-0.0620000000000047,1999-06-28,6,"1999"
0,-0.294699999999992,-0.0543000000000049,0.125600000000006,1999-06-29,6,"1999"
0.0200000000000031,0.266499999999994,0.1815,0.0640999999999963,1999-06-30,6,"1999"
0,-0.126499999999993,-0.5717,-0.0623000000000005,1999-07-01,7,"1999"
-0.100000000000001,-0.102699999999999,-0.120099999999994,-0.515099999999997,1999-07-02,7,"1999"
0,-0.1721,-0.1721,0.102699999999999,1999-07-05,7,"1999"
0.00999999999999801,-0.506500000000003,0.3001,0.0125999999999991,1999-07-06,7,"1999"
0.0700000000000003,-0.0456999999999965,-0.233800000000002,-0.0341000000000022,1999-07-07,7,"1999"
0.0300000000000011,0.1006,0.200200000000002,-0.0246999999999957,1999-07-08,7,"1999"
-0.149999999999999,-0.616900000000001,-0.408200000000001,0.0220999999999947,1999-07-09,7,"1999"
-0.0100000000000051,0.207399999999993,-0.265500000000003,-0.0399999999999991,1999-07-12,7,"1999"
0.0100000000000051,-0.018100000000004,0.143900000000002,0.312000000000005,1999-07-13,7,"1999"
0.0300000000000011,0.482600000000005,0.370699999999999,0.181699999999999,1999-07-14,7,"1999"
-0.0200000000000031,0.100999999999999,-0.109300000000005,-0.0966999999999985,1999-07-15,7,"1999"
-0.0300000000000011,-0.470399999999998,-0.267199999999995,0.143099999999997,1999-07-16,7,"1999"
-0.019999999999996,0.793899999999994,0.652299999999997,0.618299999999998,1999-07-19,7,"1999"
0.0599999999999952,-0.143699999999995,0.682100000000005,-0.128,1999-07-20,7,"1999"
0,0.213400000000007,0.223799999999997,0.0615000000000023,1999-07-21,7,"1999"
0,0.21929999999999,0.039200000000001,0.466999999999999,1999-07-22,7,"1999"
0.0200000000000031,0.0750000000000028,0.122299999999996,0.198999999999998,1999-07-23,7,"1999"
0.00999999999999801,0.315899999999999,0.508500000000005,0.00960000000000605,1999-07-26,7,"1999"
0.0399999999999991,0.242400000000004,0.185600000000001,0.261899999999997,1999-07-27,7,"1999"
-0.00999999999999801,0.162499999999994,-0.0770000000000053,0.0414999999999992,1999-07-28,7,"1999"
-0.0300000000000011,0.682300000000012,0.227400000000003,0.1203,1999-07-29,7,"1999"
0.0300000000000011,0.0978999999999957,-0.233800000000002,0.302199999999999,1999-07-30,7,"1999"
0.0600000000000023,0.0981000000000023,0,-0.325199999999995,1999-08-02,8,"1999"
-0.0200000000000031,0.301099999999991,0.443800000000003,0.1143,1999-08-03,8,"1999"
0.0399999999999991,-0.271599999999992,0.0478999999999985,0.166699999999999,1999-08-04,8,"1999"
0.0500000000000043,0.0442999999999927,-0.019599999999997,0.1235,1999-08-05,8,"1999"
0.0899999999999963,-0.157200000000003,-0.119500000000002,-0.159200000000006,1999-08-06,8,"1999"
-0.0899999999999963,-0.224799999999988,0.0955999999999975,0.0730000000000004,1999-08-09,8,"1999"
0.0399999999999991,0.436299999999989,-0.0716999999999999,0.0461000000000027,1999-08-10,8,"1999"
-0.0200000000000031,-0.255599999999987,-0.2395,-0.323900000000002,1999-08-11,8,"1999"
-0.00999999999999801,0.191499999999991,0.107500000000002,0.2318,1999-08-12,8,"1999"
-0.0399999999999991,-0.3673,-0.482300000000002,-0.0101999999999975,1999-08-13,8,"1999"
0,-0.252399999999994,-0.0842999999999989,0.00659999999999883,1999-08-16,8,"1999"
0,0.20859999999999,-0.230399999999996,0.325499999999998,1999-08-17,8,"1999"
0.0499999999999972,-0.194099999999992,-0.0249000000000024,0.820500000000003,1999-08-18,8,"1999"
0.0799999999999983,0.931600000000003,0.770199999999996,-0.0379000000000005,1999-08-19,8,"1999"
-0.029999999999994,-0.0992000000000104,0.0259,0.402700000000003,1999-08-20,8,"1999"
-0.0100000000000051,-0.754899999999992,-0.976499999999994,-0.664500000000004,1999-08-23,8,"1999"
0.0100000000000051,-0.280200000000008,0.435699999999997,0.510200000000005,1999-08-24,8,"1999"
0,-0.244399999999999,-0.414999999999999,0.0884999999999962,1999-08-25,8,"1999"
-0.0200000000000031,0.0191000000000088,0.118099999999998,-0.264299999999999,1999-08-26,8,"1999"
-0.00999999999999801,-0.0143000000000058,-0.0311999999999983,0.205300000000001,1999-08-27,8,"1999"
-0.0100000000000051,0.182000000000002,0.220999999999997,0.0583999999999989,1999-08-30,8,"1999"
-0.00999999999999801,0.610399999999998,0.257000000000005,0.523299999999999,1999-08-31,8,"1999"
0.0500000000000043,-0.233800000000002,-0.0339000000000027,0.111200000000004,1999-09-01,9,"1999"
-0.0100000000000051,0.292500000000004,0.545700000000004,-0.2453,1999-09-02,9,"1999"
-0.019999999999996,-0.239100000000008,-0.552,-0.0331000000000046,1999-09-03,9,"1999"
0.019999999999996,0.268500000000003,0.270099999999999,-0.389299999999999,1999-09-07,9,"1999"
0,0.672800000000009,-0.0384999999999991,0.715000000000003,1999-09-08,9,"1999"
0.0300000000000011,0.3917,-0.372900000000001,0.0605999999999938,1999-09-09,9,"1999"
-0.019999999999996,-1.04490000000001,-0.652500000000003,0.977700000000006,1999-09-10,9,"1999"
-0.0100000000000051,-0.136999999999986,-0.259900000000002,0.282599999999995,1999-09-14,9,"1999"
0.0300000000000011,0.590999999999994,0.500100000000003,0.257100000000001,1999-09-15,9,"1999"
0,0.169200000000004,-0.238199999999999,-0.648400000000002,1999-09-16,9,"1999"
0.00999999999999801,0.10499999999999,0.221699999999998,-0.374199999999995,1999-09-17,9,"1999"
0,-0.124899999999997,-0.211500000000001,0.315799999999996,1999-09-20,9,"1999"
0,0.446700000000007,0.566900000000004,0.806899999999999,1999-09-21,9,"1999"
0.0300000000000011,-0.0303000000000111,-0.247900000000001,0.432600000000001,1999-09-22,9,"1999"
-0.00999999999999801,0.708400000000012,0.3108,-0.429499999999997,1999-09-23,9,"1999"
0,-0.1233,-0.254800000000003,0.111699999999999,1999-09-24,9,"1999"
0,0.113,-0.0103999999999971,-0.707499999999996,1999-09-27,9,"1999"
0.0399999999999991,0.123699999999999,0.393699999999995,0.0034999999999954,1999-09-28,9,"1999"
-0.019999999999996,0.015500000000003,0.694700000000005,0.148800000000001,1999-09-29,9,"1999"
-0.0100000000000051,0.264499999999998,-0.0564999999999998,-0.00679999999999836,1999-10-01,10,"1999"
0.0100000000000051,-0.0675999999999988,0.1372,-0.234400000000001,1999-10-04,10,"1999"
-0.0100000000000051,0.0207999999999942,-0.0502000000000038,-0.299799999999998,1999-10-05,10,"1999"
-0.0399999999999991,-0.0364000000000004,-0.0434999999999945,-0.263300000000001,1999-10-06,10,"1999"
-0.0600000000000023,-0.258700000000005,-0.069500000000005,-0.00319999999999965,1999-10-07,10,"1999"
-0.149999999999999,-0.246600000000001,-0.567799999999998,0.0596999999999994,1999-10-08,10,"1999"
0.0399999999999991,0.210599999999999,0.204099999999997,0.2958,1999-10-11,10,"1999"
0.130000000000003,0.357100000000003,0.724299999999999,0.226099999999995,1999-10-12,10,"1999"
-0.0700000000000003,-0.274699999999996,-0.0175999999999945,-0.492399999999996,1999-10-13,10,"1999"
0.00999999999999801,0.462400000000002,0.114799999999995,0.398499999999999,1999-10-14,10,"1999"
-0.0799999999999983,0.0523000000000025,0.157500000000006,0.362200000000001,1999-10-15,10,"1999"
0.0300000000000011,0.1785,-0.228200000000001,-0.408900000000003,1999-10-18,10,"1999"
0.0600000000000023,-0.115600000000001,-0.109999999999999,0.124300000000005,1999-10-20,10,"1999"
-0.0300000000000011,0.358399999999989,-0.0307000000000031,0.282399999999996,1999-10-21,10,"1999"
-0.0300000000000011,-0.759999999999991,-0.475200000000001,-0.164899999999996,1999-10-22,10,"1999"
-0.00999999999999801,0.0883000000000038,-0.0471999999999966,0.264399999999995,1999-10-25,10,"1999"
0.019999999999996,-0.403400000000005,-0.367899999999999,0.404500000000006,1999-10-26,10,"1999"
-0.00999999999999801,-0.261200000000002,-0.314200000000007,-0.0837000000000003,1999-10-27,10,"1999"
0.0300000000000011,-0.2898,0.139800000000001,-0.341500000000003,1999-10-28,10,"1999"
-0.0399999999999991,0.162400000000005,-0.0250999999999948,0.3215,1999-10-29,10,"1999"
0.029999999999994,0.0610999999999962,-0.0355000000000061,-0.256500000000003,1999-11-01,11,"1999"
-0.00999999999999801,0.112200000000001,-0.0249999999999986,0.432600000000001,1999-11-02,11,"1999"
0.0200000000000031,-0.0764999999999958,-0.0853999999999999,-0.3108,1999-11-03,11,"1999"
0.00999999999999801,-0.826700000000002,-0.444400000000002,-0.1126,1999-11-04,11,"1999"
-0.0200000000000031,-0.1541,0.159500000000001,-0.496299999999998,1999-11-05,11,"1999"
-0.00999999999999801,0.168999999999997,-0.0204999999999984,0.402700000000003,1999-11-08,11,"1999"
0,-0.268100000000004,-0.130899999999997,0.112299999999998,1999-11-11,11,"1999"
-0.00999999999999801,-0.226799999999997,-0.313700000000004,0.0165999999999968,1999-11-12,11,"1999"
-0.00999999999999801,0.320899999999995,0.0161000000000016,-0.1282,1999-11-15,11,"1999"
0.019999999999996,-0.178100000000001,-0.0542999999999978,-0.294499999999999,1999-11-16,11,"1999"
-0.00999999999999801,0.232700000000008,0.349899999999998,0.0286000000000044,1999-11-17,11,"1999"
0,-0.281999999999996,-0.417999999999999,-0.0319000000000003,1999-11-18,11,"1999"
-0.00999999999999801,0.12339999999999,0.00799999999999557,-0.0519999999999996,1999-11-19,11,"1999"
0,0.158600000000007,-0.161499999999997,0.551199999999994,1999-11-22,11,"1999"
0.019999999999996,-0.542200000000008,-0.282299999999999,0.0289000000000001,1999-11-24,11,"1999"
-0.00999999999999801,0.0587000000000018,-0.154400000000003,0.135900000000007,1999-11-25,11,"1999"
0.00999999999999801,-0.268500000000003,0.0117000000000047,0.338099999999997,1999-11-26,11,"1999"
0.00999999999999801,-0.130999999999986,-0.321200000000005,0.279699999999998,1999-11-29,11,"1999"
0,-0.275000000000006,-0.0191999999999979,0.246400000000001,1999-11-30,11,"1999"
0,0.173400000000001,-0.1053,-0.185400000000001,1999-12-01,12,"1999"
-0.00999999999999801,-0.106099999999998,-0.250700000000002,0.037700000000001,1999-12-02,12,"1999"
0.0200000000000031,0.11099999999999,0.00570000000000448,0.135100000000001,1999-12-03,12,"1999"
0.019999999999996,0.944900000000004,0.933699999999995,-0.388500000000001,1999-12-06,12,"1999"
0.0399999999999991,0.329099999999997,0.291600000000003,0.212499999999999,1999-12-07,12,"1999"
-0.019999999999996,-0.00499999999999545,-0.0379000000000005,-0.150799999999997,1999-12-08,12,"1999"
0.019999999999996,-0.120000000000005,-0.348100000000002,0.235399999999998,1999-12-09,12,"1999"
0,-0.0698000000000008,-0.187599999999996,-0.00619999999999976,1999-12-10,12,"1999"
0.0600000000000023,0.1798,0.0213999999999999,-0.159700000000001,1999-12-13,12,"1999"
0,-0.610599999999991,-0.382200000000005,-0.2179,1999-12-14,12,"1999"
-0.019999999999996,-0.2256,0.0747,0.204500000000003,1999-12-15,12,"1999"
-0.0100000000000051,0.2059,0.444300000000005,-0.00930000000000319,1999-12-16,12,"1999"
-0.019999999999996,-0.249899999999997,-0.351900000000001,0,1999-12-17,12,"1999"
0.00999999999999801,0.254899999999992,0.139299999999999,0.223999999999997,1999-12-20,12,"1999"
0,0,-0.127699999999997,0.213000000000001,1999-12-21,12,"1999"
0.0200000000000031,-0.108099999999993,0.0230999999999995,0.240400000000001,1999-12-22,12,"1999"
-0.0100000000000051,0.270799999999994,0.106499999999997,-0.581299999999999,1999-12-23,12,"1999"
-0.00999999999999801,0.0643000000000029,0.060299999999998,0.037700000000001,1999-12-24,12,"1999"
0,-0.0692999999999984,-0.0388999999999982,0.134399999999999,1999-12-27,12,"1999"
0.0300000000000011,0.113900000000001,-0.176099999999998,0.0501000000000005,1999-12-28,12,"1999"
-0.00999999999999801,0.0644999999999953,-0.0885000000000034,0.071399999999997,1999-12-29,12,"1999"
-0.0400000000000063,-0.0148999999999972,0.3932,0.0549000000000035,1999-12-30,12,"1999"
0.0200000000000031,0.641199999999998,0.3506,-0.165900000000001,2000-01-03,1,"2000"
0.0200000000000031,0.177300000000002,0.344100000000005,-0.228400000000001,2000-01-04,1,"2000"
0,0.295900000000003,0.214799999999997,-0.567099999999996,2000-01-05,1,"2000"
-0.0100000000000051,0.0768999999999949,-0.289200000000001,-0.376000000000005,2000-01-06,1,"2000"
0.0200000000000031,-0.3626,-0.0601999999999947,0.147100000000002,2000-01-07,1,"2000"
-0.00999999999999801,0,-0.0301000000000045,-0.172800000000002,2000-01-10,1,"2000"
0.00999999999999801,0.455200000000005,0.219200000000001,-0.284500000000001,2000-01-11,1,"2000"
0,-0.0823000000000036,-0.130899999999997,0.1922,2000-01-12,1,"2000"
-0.00999999999999801,-0.00509999999999877,-0.188100000000006,-0.137799999999999,2000-01-13,1,"2000"
0,-0.38300000000001,-0.554899999999996,0.326300000000003,2000-01-14,1,"2000"
0.0499999999999972,-0.091399999999993,-0.0718000000000032,0.114699999999999,2000-01-17,1,"2000"
0,0.172699999999992,0.2258,-0.249600000000001,2000-01-18,1,"2000"
-0.00999999999999801,0.260600000000011,-0.181199999999997,0.0884,2000-01-19,1,"2000"
0.019999999999996,0.495800000000003,0.308799999999998,0.160800000000002,2000-01-20,1,"2000"
0.0600000000000023,-0.119400000000013,-0.567299999999996,0.0788999999999973,2000-01-21,1,"2000"
-0.0600000000000023,-0.0518000000000001,0.213899999999995,-0.388999999999996,2000-01-24,1,"2000"
0,-0.580099999999987,-0.359199999999994,0.0585999999999984,2000-01-25,1,"2000"
0.0300000000000011,-0.0457999999999998,-0.0951000000000022,0.299799999999998,2000-01-27,1,"2000"
0.0300000000000011,-0.550000000000011,-0.7348,-0.730199999999996,2000-01-28,1,"2000"
-0.0300000000000011,-0.368600000000001,-0.523499999999999,-0.236800000000002,2000-01-31,1,"2000"
-0.019999999999996,-0.0692999999999984,0.082499999999996,-0.485199999999999,2000-02-01,2,"2000"
0,-0.290599999999998,0.035899999999998,0.182600000000001,2000-02-02,2,"2000"
0.019999999999996,-0.219999999999999,0.754400000000004,0.218799999999995,2000-02-03,2,"2000"
0,-0.402199999999993,-0.406100000000002,-0.0612999999999957,2000-02-04,2,"2000"
0.00999999999999801,0.470500000000001,0.0568000000000026,-0.558700000000002,2000-02-07,2,"2000"
-0.019999999999996,0.190999999999988,0.234099999999998,0.236800000000002,2000-02-08,2,"2000"
0.0399999999999991,0.385100000000008,0.219900000000003,0.0570999999999984,2000-02-09,2,"2000"
-0.00999999999999801,-0.257199999999997,-0.247700000000002,-0.2483,2000-02-10,2,"2000"
0.00999999999999801,-0.5137,0.143000000000001,0.4099,2000-02-11,2,"2000"
-0.0200000000000031,-0.352700000000013,-0.4664,-0.314,2000-02-14,2,"2000"
-0.019999999999996,0.309000000000012,0.117100000000001,-0.0703999999999994,2000-02-15,2,"2000"
0.00999999999999801,0.40979999999999,0.184100000000001,-0.399999999999999,2000-02-16,2,"2000"
0,0.0786000000000087,0.116799999999998,-0.2318,2000-02-17,2,"2000"
-0.00999999999999801,-0.415500000000009,-0.0908999999999978,0.0899000000000001,2000-02-18,2,"2000"
0.00999999999999801,0.317300000000003,0.285199999999996,-0.186100000000003,2000-02-21,2,"2000"
0,0.340100000000007,0.574100000000001,0.286300000000004,2000-02-22,2,"2000"
0,-0.413600000000002,-0.187899999999999,-0.188900000000004,2000-02-23,2,"2000"
0.0200000000000031,-0.175700000000006,-0.433100000000003,0.014400000000002,2000-02-24,2,"2000"
-0.0100000000000051,-0.319999999999993,-1.5593,0.684199999999997,2000-02-25,2,"2000"
-0.00999999999999801,0.174199999999999,0.550000000000004,-0.795499999999997,2000-02-28,2,"2000"
0,-0.710400000000007,0.0124999999999957,0.692399999999999,2000-02-29,2,"2000"
-0.0300000000000011,0.176200000000009,0.244400000000006,0.636600000000001,2000-03-01,3,"2000"
0,-0.308999999999997,-0.402900000000002,-0.0707000000000022,2000-03-02,3,"2000"
-0.00999999999999801,0.108999999999995,-0.337800000000001,0.0525999999999982,2000-03-03,3,"2000"
0,-0.278900000000007,0.0332000000000008,-0.0747,2000-03-06,3,"2000"
0,0.207800000000006,0.0174999999999983,0.169900000000005,2000-03-07,3,"2000"
0.00999999999999801,0.0759000000000043,0.151000000000003,0.142399999999995,2000-03-08,3,"2000"
0.0100000000000051,0.0855999999999995,0.162799999999997,0.234000000000002,2000-03-09,3,"2000"
-0.0100000000000051,-0.256100000000004,-0.044399999999996,0.159100000000002,2000-03-10,3,"2000"
0,-0.207300000000004,-0.0919000000000025,0.233999999999995,2000-03-13,3,"2000"
0.0100000000000051,0.0705000000000098,0.157600000000002,-0.123099999999994,2000-03-14,3,"2000"
-0.0100000000000051,-0.0329000000000121,0.103299999999997,-0.0443000000000069,2000-03-15,3,"2000"
-0.00999999999999801,-0.220299999999995,0.100299999999997,-0.331199999999995,2000-03-16,3,"2000"
0.00999999999999801,0.093599999999995,-0.482599999999998,-0.0559000000000012,2000-03-21,3,"2000"
0.0200000000000031,0.348400000000012,0.0544000000000011,-0.253300000000003,2000-03-22,3,"2000"
0,0.4285,0.500100000000003,-0.0075999999999965,2000-03-23,3,"2000"
0,0.293499999999995,0.159099999999995,0.195599999999999,2000-03-24,3,"2000"
0.00999999999999801,-0.245500000000007,-0.4542,0.172000000000004,2000-03-27,3,"2000"
